Čas;Celé meno;Kontext udalosti;Komponent;Názov udalosti;Pôvod
20.10.2020 10:26;student31;Zadanie: Doménový model;Zadanie;Bol zobrazený stav riešenia zadania.;web
20.10.2020 10:26;student31;Zadanie: Doménový model;Zadanie;Zobrazené moduly kurzu;web
27.10.2020 9:05;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
27.10.2020 9:08;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
27.10.2020 9:09;student31;Adresár: Prednášky;Adresár;Zobrazené moduly kurzu;web
27.10.2020 9:09;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
2.11.2020 13:19;student31;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 8:05;student31;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 8:52;student31;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 8:56;student31;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 8:57;student31;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 8:58;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 9:00;student31;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 9:00;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 9:00;student31;Stránka: Harmonogram;Stránka;Zobrazené moduly kurzu;web
3.11.2020 9:01;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 9:01;student31;Adresár: Prednášky;Adresár;Zobrazené moduly kurzu;web
3.11.2020 9:01;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 9:12;student31;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 9:16;student31;Test: Priebežný test;Test;Zobrazený pokus testu;web
3.11.2020 9:16;student31;Test: Priebežný test;Test;Zahájený pokus;web
3.11.2020 10:37;student31;Test: Priebežný test;Test;Zobrazený súhrn pokusov testu;web
3.11.2020 10:37;student31;Test: Priebežný test;Test;Zobrazený pokus testu;web
3.11.2020 10:37;student31;Test: Priebežný test;Test;Zobrazený súhrn pokusov testu;web
20.12.2020 15:23;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.12.2020 15:24;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
20.12.2020 15:24;student31;Súbor: Mystery Shopping - Charakteristika a Zadanie projektu;Zdroj;Zobrazené moduly kurzu;web
20.12.2020 18:38;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.12.2020 18:38;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
20.12.2020 18:56;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
20.12.2020 18:56;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.12.2020 18:56;student31;Súbor: Mystery Shopping - Charakteristika a Zadanie projektu;Zdroj;Zobrazené moduly kurzu;web
20.12.2020 19:05;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
20.12.2020 19:21;student31;Workshop: Odovzdanie projektu;Workshop;Práca bola odovzdaná.;web
20.12.2020 19:21;student31;Workshop: Odovzdanie projektu;Workshop;Príspevok aktualizovaný;web
20.12.2020 19:21;student31;Workshop: Odovzdanie projektu;Workshop;Príspevok vytvorený;web
20.12.2020 19:21;student31;Workshop: Odovzdanie projektu;Workshop;Príspevok prezeraný;web
21.12.2020 15:17;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
21.12.2020 15:18;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
6.1.2021 13:08;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.1.2021 13:08;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
6.1.2021 17:53;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.1.2021 17:53;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
9.1.2021 14:42;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
9.1.2021 14:42;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
9.1.2021 14:52;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
9.1.2021 14:52;student31;Workshop: Odovzdanie projektu;Workshop;Príspevok hodnotený;web
9.1.2021 14:55;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
9.1.2021 14:55;student31;Workshop: Odovzdanie projektu;Workshop;Príspevok hodnotený;web
11.1.2021 13:03;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
12.1.2021 19:54;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
12.1.2021 19:54;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
12.1.2021 19:54;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
12.1.2021 20:16;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
12.1.2021 20:16;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
13.1.2021 22:51;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.1.2021 22:51;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
14.1.2021 20:10;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
14.1.2021 20:10;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
15.1.2021 12:19;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
15.1.2021 12:19;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
15.1.2021 12:20;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
15.1.2021 12:20;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
18.1.2021 9:52;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.1.2021 11:15;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
22.1.2021 14:00;student31;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
22.1.2021 14:01;student31;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
22.1.2021 14:01;student31;Zadanie: Doménový model;Zadanie;Zobrazené moduly kurzu;web
22.1.2021 14:01;student31;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Bol zobrazený stav riešenia zadania.;web
22.1.2021 14:01;student31;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Komentár bol zobrazený;web
22.1.2021 14:01;student31;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Zobrazené moduly kurzu;web
22.1.2021 14:01;student31;Zadanie: Doménový model;Zadanie;Bol zobrazený stav riešenia zadania.;web
22.1.2021 14:01;student31;Zadanie: Doménový model;Zadanie;Komentár bol zobrazený;web
22.1.2021 14:02;student31;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
22.1.2021 15:13;student31;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
28.1.2021 8:57;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 8:57;student31;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
28.1.2021 11:30;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 11:30;student31;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
28.1.2021 11:39;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 11:39;student31;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
28.1.2021 12:09;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 12:10;student31;Test: Test v Secure Exam Browser;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:10;student31;Test: Test v Secure Exam Browser;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:10;student31;Test: Test v Secure Exam Browser;Test;Zobrazené moduly kurzu;web
28.1.2021 12:12;student31;Test: Test v Secure Exam Browser;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:12;student31;Test: Test v Secure Exam Browser;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:12;student31;Test: Test v Secure Exam Browser;Test;Zobrazené moduly kurzu;web
28.1.2021 12:12;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 12:12;student31;Test: Test v Secure Exam Browser;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:12;student31;Test: Test v Secure Exam Browser;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:12;student31;Test: Test v Secure Exam Browser;Test;Zobrazené moduly kurzu;web
28.1.2021 12:13;student31;Test: Test v Secure Exam Browser;Test;Zobrazené moduly kurzu;web
28.1.2021 12:13;student31;Test: Test v Secure Exam Browser;Test;Zobrazený pokus testu;web
28.1.2021 12:13;student31;Test: Test v Secure Exam Browser;Test;Zahájený pokus;web
28.1.2021 12:13;student31;Test: Test v Secure Exam Browser;Test;Zobrazený súhrn pokusov testu;web
28.1.2021 12:13;student31;Test: Test v Secure Exam Browser;Test;Zobrazené moduly kurzu;web
28.1.2021 12:13;student31;Test: Test v Secure Exam Browser;Test;Odoslaný pokus testu;web
28.1.2021 12:13;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Používateľ bol oznámkovaný;web
28.1.2021 12:13;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 12:26;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:26;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:26;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:31;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:34;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 12:34;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:34;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:34;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:35;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 12:35;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:35;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:35;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:36;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 12:36;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:36;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:36;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:36;student31;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
28.1.2021 12:37;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:37;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:37;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:37;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:38;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:38;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:38;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:39;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:39;student31;Test: Záverečný teoretický test;Pravidlá prístupu pre prehliadač Safe Exam Browser;Prístup k testu bol zablokovaný;web
28.1.2021 12:39;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:40;student31;Test: Záverečný teoretický test;Test;Zobrazené moduly kurzu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zahájený pokus;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:41;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:42;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:42;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:42;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:42;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:42;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:42;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:42;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
28.1.2021 12:42;student31;Test: Záverečný teoretický test;Test;Zobrazený pokus testu;web
